X,Y,Name: ,Address: ,Phone Number: ,,Website: ,Open for: ,Details:,Last Updated: 
-122.3818743,47.66665845,Senor Moose Cafe,"5242 Leary Ave NW, Seattle, WA 98107",(206) 784-5568,,https://senormoose.com/,third_party_delivery_service,,2020/04/17 06:19:25.246+00
-122.3849264,47.66836685,Vera's Pizza and Bar,"5417 22nd Ave NW, Seattle, WA 98107",(206) 784-1528,,,"takeout,third_party_delivery_service",,2020/03/29 17:29:48.847+00
-122.2937074,47.56194332,Bananas Grill,"4556 Martin Luther King Jr Way S Seattle, Washington",(206)420-4839,,https://bananagrillseattle.com/,"takeout,third_party_delivery_service",Monday - Friday: 11am - 9pm,2020/03/29 17:30:03.066+00
-122.3834846,47.66680269,The Noble Fir,"5316 Ballard Ave NW, Seattle, WA 98107",(206) 420-7425,,https://thenoblefir.com/,"takeout,third_party_delivery_service",,2020/04/17 06:16:26.328+00
-122.2837785,47.556549,The Comfort Zone,"5016 Rainier Ave S, Seattle, WA 98118",(206) 246-2800,,https://thecomfortzonesoulfood.com/,"takeout,third_party_delivery_service","Tues-Fri, 12pm-8pm; Sun, 3-8pm",2020/03/29 17:33:42.973+00
-122.284665,47.545155,Rainier Restaurant,"6400 Martin Luther King Jr Way S  Seattle, WA 98118",(206) 760-1090,,https://www.rainierrestaurant.com/,"takeout,third_party_delivery_service","Sun-Thurs, 11am-11pm; Fri-Sat, 11am-12am",2020/03/29 17:38:48.928+00
-122.2841564,47.54197541,Corte Fino,"6721 Martin Luther King Jr Way S Seattle, Washington",(206) 687-7491,,https://www.facebook.com/cortefino206/,takeout,"Thu-Sun, 4pm-8pm",2020/03/29 17:41:06.538+00
-122.280984,47.537757,Huong Duong,"7136 Martin Luther King Jr Way S Seattle, Washington",(206) 849-7794,,https://www.facebook.com/pg/huongduong.sunflower/about/?ref=page_internal,"takeout,third_party_delivery_service","Mon-Sat, 11am-8pm",2020/03/29 17:43:30.960+00
-122.324568,47.59739901,663 Bistro,"663 S Weller St, Seattle, WA 98104",(206) 667-8760,,http://663bistrotogo.com,"takeout,third_party_delivery_service",,2020/03/29 17:45:29.507+00
-122.2819985,47.5384153,Hoang Lan,"7119 Martin Luther King Jr Way S Seattle, Washington",(206) 722-3876,,https://www.facebook.com/Bun-Bo-Hue-Hoang-Lan-170431412980541/,"takeout,third_party_delivery_service","Mon-Sun, 8am-7pm",2020/03/29 17:46:37.258+00
-122.3245124,47.59907464,Asia Bar-B-Que,"655 S Jackson St A, Seattle, WA 98104",(206) 624-2275,,http://asibarbqueseattle.com,"takeout,third_party_delivery_service",,2020/03/29 17:49:12.727+00
-122.2798664,47.53691177,Othello Wok Teriyaki,"4219 S Othello St Seattle, Washington 98118",(206) 858-6384,,https://www.facebook.com/pages/Othello-Wok-Teriyaki/474889102584360,"takeout,third_party_delivery_service","Mon-Sat, 10:30am-8:30pm",2020/03/29 17:50:22.306+00
-122.3837212,47.66853324,Sunny Teriyaki,"2035 NW Market St, Seattle, WA 98107",(206) 781-7838,,,"takeout,third_party_delivery_service",,2020/03/29 17:50:58.119+00
-122.3243175,47.59821762,Blackball Taiwanese Dessert,"651 S King St, Seattle, WA 98104",(206) 538-0596,,,takeout,,2020/03/29 17:53:19.916+00
-122.2697676,47.52972493,Kaffa Coffee & Wine Bar,"8136 Rainier Ave S Seattle, WA 98118",(206) 453-3558,,https://www.facebook.com/kaffacoffeeseattle/,"takeout,third_party_delivery_service",11am-9pm every day,2020/03/29 17:56:58.573+00
-122.324918,47.5970091,Bush Garden,"614 Maynard Ave S, Seattle, WA 98104",(206) 682-6830,,http://www.bushgarden.net/,"takeout,third_party_delivery_service",,2020/03/29 17:59:14.292+00
-122.2701843,47.52926682,Union Bar and Restaurant,8139 Rainier Ave S,(206) 372-1887,,https://www.facebook.com/Union-bar-and-restaurant-602348090272395/,"takeout,third_party_delivery_service","Mon-Sun, 10am-12am",2020/03/29 17:59:59.917+00
-122.3254052,47.59763845,Cake House My Favorite,"620 S Weller St, Seattle, WA 98104",(206) 223-2766,,,takeout,,2020/03/29 18:00:43.824+00
-122.3274959,47.59735362,Congeez,"604 5th Ave S, Seattle, WA 98104",(206) 556-6498,,https://www.facebook.com/CongeezBreakfast/,"takeout,third_party_delivery_service",,2020/03/29 18:02:01.402+00
-122.324359,47.59763236,Duk Li Dim Sum Restaurant,"664 S Weller St, Seattle, WA 98104",(206) 340-6122,,,"takeout,third_party_delivery_service",,2020/03/29 18:04:00.559+00
-122.3249126,47.59793334,Eastern Cafe,"510 Maynard Ave S, Seattle, WA 98104",(206) 623-1776,,http://cafeeastern.com,"takeout,third_party_delivery_service",We are open serving delish sandwiches and coffee at 9am to 5pm everyday. ,2020/03/29 18:05:11.137+00
-122.3866255,47.56446958,Hotwire Coffeehouse,"4410 California Ave SW Seattle, WA 98116",206.935.1510,,https://www.hotwirecoffee.com/,takeout,"Open EVERY DAY from 7:30AM-3PM

In order to respect Social Distance, we ask that only one person or one couple enter Hotwire at a time. ",2020/03/29 18:05:51.622+00
-122.3260017,47.59822978,Fort St. George,"601 S King St #202, Seattle, WA 98104",(206) 382-0662,,,"takeout,third_party_delivery_service",,2020/03/29 18:06:43.966+00
-122.3870969,47.5605304,Husky Deli,4721 California Ave SW,(206) 937-2810,,https://www.huskydeli.com/,takeout,"OPEN FOR:
TO-GO SANDWICH ORDERS
ICE CREAM SCOOPS
DELI MEAT AND CHEESE
GROCERY SHELF ITEMS
​
SUN - THURS 07:00 TO 7.00PM
FRI - SAT: 07.00 TO 9.00PM",2020/03/29 18:08:25.560+00
-122.3868995,47.56321635,Lula Coffee Co. ," 4451 California Ave SW Seattle, Washington 98116", (206) 566-5405,,http://www.lulacoffee.com/,"takeout,third_party_delivery_service","Sunday: 7AM–6PM
Monday - Saturday: 6AM–7PM

",2020/03/29 18:16:14.078+00
-122.3231715,47.598219,Fortuna Cafe ,"711 S King St, Seattle, WA 98104",(206) 485-7477,,https://fortunacafeseattle.com,"takeout,third_party_delivery_service",,2020/03/29 18:19:33.063+00
-122.3248977,47.59851296,Fortune Garden,"424 Maynard Ave S, Seattle, WA 98104",(206) 521-8933,,,"takeout,third_party_delivery_service",,2020/03/29 18:21:34.157+00
-122.3267047,47.60015186,Fuji Sushi,"520 S Main St, Seattle, WA 98104",(206) 624-1201,,https://www.fujisushiseattle.com/,"takeout,third_party_delivery_service",,2020/03/29 18:23:39.361+00
-122.386623,47.56169653,Maharaja,"4542 California Ave. SW Seattle, WA 98116",(206) 935 - 9443,,http://www.maharajawestseattle.com/,"takeout,third_party_delivery_service",Monday - Sunday 11:00 am - 2:00 am,2020/03/29 18:33:34.957+00
-122.2944645,47.6081142,Golden Wheat Bakery,"2908 E Cherry St, Seattle, WA 98122",(206) 325-5055,,http://goldenwheatbakeryseattle.cafecityguide.website,takeout,,2020/03/29 18:33:58.645+00
-122.3223077,47.59864165,Green Leaf Vietnamese Restaurant,"418 8th Ave S, Seattle, WA 98104",(206) 340-1388,,http://greenleaftaste.com/#!/home/,"takeout,third_party_delivery_service",,2020/03/29 18:36:06.505+00
-122.3258555,47.59763452,H Bistro,"606 S Weller St, Seattle, WA 98104",(206) 382-9888,,,"takeout,third_party_delivery_service",,2020/03/29 18:38:19.584+00
-122.3852842,47.56055356,Nikko Teriyaki,"4710 42nd Ave. SW, Seattle, WA 98116",(206) 937-8374,,http://nikkoteriyaki.com/,"takeout,third_party_delivery_service","Sunday: Closed
Monday - Saturday: 11AM–9PM




",2020/03/29 18:39:43.803+00
-122.3233896,47.59822306,Harbor City Restaurant,"707 S King St, Seattle, WA 98104",(206) 621-2228,,http://www.harborcityrestaurant.com/,"takeout,third_party_delivery_service",,2020/03/29 18:40:46.991+00
-122.3247999,47.59728159,Ho Ho Seafood Restaurant,"653 S Weller St, Seattle, WA 98104",(206) 382-9671,,https://www.hohoseafood.com/,"takeout,third_party_delivery_service",,2020/03/29 18:42:57.913+00
-122.325366,47.59802022,Hong Kong Bistro,"507 Maynard Ave S #511C, Seattle, WA 98104",(206) 682-1922,,,"takeout,third_party_delivery_service",,2020/03/29 18:44:04.320+00
-122.322906,47.598831,House of Hong,"409 8th Ave S, Seattle, WA 98104",(206) 622-7997,,https://houseofhongseattle.com/,"takeout,third_party_delivery_service","Modified hours:
Monday - Thursday: Closed all day
Friday - Sunday: 9:30 am - 10:00 pm",2020/03/29 18:45:37.883+00
-122.3866089,47.56216974,Pizzeria Credo,"4520 California Ave SW Seattle, WA 98116",206-402-3784,,https://pizzeriacredo.com/,"curbside,delivery,third_party_delivery_service",Credo is open 4 pm until 9 pm for curbside pickup of your favorite pizza and pasta! Call for takeout or visit our website to order delivery!,2020/03/29 18:47:42.962+00
-122.3239397,47.59763216,J Sushi,"674 S Weller St, Seattle, WA 98104",(206) 287-9000,,,"takeout,third_party_delivery_service",,2020/03/29 18:48:16.602+00
-122.3204954,47.59936705,Joyale Seafood Restaurant,"900 S Jackson St, Seattle, WA 98104",(206) 623-1318,,http://joyaleseafood.com,"takeout,third_party_delivery_service",,2020/03/29 18:49:39.884+00
-122.3871097,47.56028032,Puerto Vallarta Restaurant,"4727 California Avenue SW Seattle, WA 98116",206-937-7335,,http://puertovallartawestseattle.com/,"takeout,third_party_delivery_service","Open 7 days a week
10:30am - 11:00pm ",2020/03/29 18:50:30.274+00
-122.326011,47.59776,Yummy House Bakery,"522 6th Ave S, Seattle, WA 98104",(206) 340-8838,,http://www.yummyhousebakery.com/,takeout,,2020/03/29 18:52:12.056+00
-122.3201906,47.59952654,Hi B3ar,"900 S Jackson St, Seattle, WA 98104",(206) 624-0183,,,"takeout,third_party_delivery_service",,2020/03/29 19:01:26.324+00
-122.3869765,47.56060656,Tacos Guaymas,"4719 California Ave SW Seattle, WA 98116",(206) 935-8970,,http://www.tacosguaymas.com/,"takeout,delivery,third_party_delivery_service",Open every day 11 a.m. - 10 p.m.,2020/03/29 19:02:04.090+00
-122.3258774,47.59934355,Kaname Izakaya,"610 S Jackson St, Seattle, WA 98104",(206) 682-1828,,,"takeout,third_party_delivery_service",,2020/03/29 19:02:56.137+00
-122.3255799,47.59821994,King Noodle,"615 S King St, Seattle, WA 98104",(206) 748-9168,,,"takeout,third_party_delivery_service",,2020/05/11 16:50:26.867+00
-122.3198711,47.59937034,Lan Huê Sandwich and Bakery,"900 S Jackson St, Seattle, WA 98104",(206) 623-3866,,,"takeout,third_party_delivery_service",Business hours 9am-8pm,2020/03/29 19:05:20.966+00
-122.3261999,47.59971283,Maneki,"304 6th Ave S, Seattle, WA 98104", 206-622-2631,,https://www.foodbooking.com/ordering/restaurant/menu?company_uid=6f1c2487-f756-4933-a66e-823549618df2&restaurant_uid=a30aab44-6739-4ffd-8722-cd389b1fd106&facebook=true,takeout,"Pick up times are from 4:30pm to 8pm, Tuesday through Sunday",2020/03/29 19:08:17.591+00
-122.3248677,47.5987384,Mike's Noodle House,"418 Maynard Ave S, Seattle, WA 98104",(206) 389-7099,,,takeout,,2020/03/29 19:09:25.372+00
-122.3268137,47.59935378,New Star Seafood Restaurant,"516 S Jackson St, Seattle, WA 98104",(206) 622-8801,,http://newstarseafood.com,takeout,,2020/03/29 19:10:17.998+00
-122.3242309,47.59725115,Ocean Star,"605 7th Ave S, Seattle, WA 98104",(206) 623-1670,,https://www.oceanstarseattle.com/,takeout,,2020/03/29 19:11:08.654+00
-122.3239465,47.59864563,Pho Ba,"415 7th Ave S, Seattle, WA 98104",(206) 621-0532,,,takeout,,2020/03/29 19:12:22.842+00
-122.3255368,47.59764283,Pho Hoa,"618 S Weller St, Seattle, WA 98104",(206) 624-7189,,,"takeout,third_party_delivery_service",,2020/03/29 19:14:19.468+00
-122.3252625,47.59780552,Purple Dot Cafe,"515 Maynard Ave S, Seattle, WA 98104",(206) 622-0288,,,"takeout,third_party_delivery_service",,2020/03/29 19:15:40.140+00
-122.3024025,47.59895749,Seattle Fish Guys,"411 23rd Ave S, Seattle, WA 98144",(206) 485-7388,,https://www.seattlefishguys.com,"takeout,delivery,third_party_delivery_service","Mon-Sat: 10am-6:30pm
Sunday: 10am-5:30pm
",2020/03/29 19:16:33.266+00
-122.3262325,47.59792592,Seoul Tofu House,"516 6th Ave S, Seattle, WA 98104",(206) 682-2152,,http://www.seoul-tofu-house-seattle.com,takeout,,2020/03/29 19:17:37.719+00
-122.3242955,47.5984804,Sizzling Pot King,"660 S King St, Seattle, WA 98104",(206) 624-0314,,https://www.sizzlingpotking.net/,"takeout,third_party_delivery_service",,2020/03/29 19:21:22.033+00
-122.3178428,47.59958596,Vietnam House Restaurant,"1038 S Jackson St, Seattle, WA 98104",(206) 325-0180,,,"takeout,third_party_delivery_service",,2020/03/29 19:22:41.377+00
-122.3241326,47.5976671,Ton Kiang Barbeque Noodle House,"668 S Weller St, Seattle, WA 98104",(206) 622-3388,,,takeout,,2020/03/29 19:23:28.752+00
-122.3169201,47.59991826,Thanh Tam Restaurant,"1228-1208 S Main St, Seattle, WA 98144",(206) 323-1498,,,takeout,,2020/03/29 19:24:18.392+00
-122.3217675,47.613861,Tangerine Tree,"1430 Harvard Ave, Seattle, WA 98122",(206) 322-2081,,,"takeout,third_party_delivery_service",,2020/03/29 19:26:18.064+00
-122.3165678,47.59992223,Tan Dinh Deli,"1212 S Main St # A, Seattle, WA 98144",(206) 726-9990,,,takeout,,2020/03/29 19:27:41.393+00
-122.3344625,47.58906854,Bistro Box ,"1521 1st Ave S  Seattle, WA 98134",(206) 922-3538,,https://bistroboxrestaurant.com/,third_party_delivery_service,,2020/03/30 01:17:09.562+00
-122.329764,47.577537,By's Drive In,"2901 4th Ave S, Seattle, WA 98134",(206) 622-9901,,,"curbside,third_party_delivery_service",,2020/03/30 02:00:57.869+00
-122.3272215,47.582289,Derby Restaurant,"2233 6th Ave S, Seattle, WA 98134",(206) 466-4949,,https://theshopclubs.com/derby/,curbside,"Pick up dinner for 2, 4, or 6 people on Wednesday and Friday evenings. Please have your orders in 24 hours before pick up.",2020/03/30 04:53:37.148+00
-122.322312,47.568249,Jack's BBQ - SODO,3924 Airport Way S. Seattle WA 98108,(206) 467-4038,,http://jacksbbq.com/,"curbside,third_party_delivery_service",,2020/03/30 04:58:33.447+00
-122.334696,47.58462,Macrina Bakery SODO ,"1943 1st Ave S, Seattle, WA 98134",(206) 623-0919,,https://macrinabakery.com/,"takeout,third_party_delivery_service",7 A.M. - 3 P.M. Daily,2020/03/30 05:09:32.746+00
-122.3349679,47.56800898,Nine Pies Pizzeria ,"3861 1st Ave S, Seattle, WA 98134",(206) 582-0777,,https://ninepiespizza.com/,"takeout,curbside,third_party_delivery_service",,2020/03/30 06:11:57.419+00
-122.3338504,47.58642571,Paseo SODO ,"1760 1st Ave S, Seattle, WA 98134",(206) 420-7781,,https://www.paseorestaurants.com/,"takeout,third_party_delivery_service",,2020/03/30 06:14:00.153+00
-122.333805,47.582154,Pecos Pit BBQ SODO ,"2260 1st Ave S. Seattle, WA 98134",(206) 623-0629,,https://www.pecospit.com/,takeout,,2020/03/30 06:41:26.895+00
-122.3298045,47.580318,Pho City ,"2445 4th Ave S #108, Seattle, WA 98134",(206) 628-7075,,,takeout,,2020/03/30 06:42:35.395+00
-122.3340138,47.58146668,Pho Cyclo Cafe SODO,"2414 1st Avenue South Seattle, WA 98134",,,http://phocyclocafe.com/,"takeout,third_party_delivery_service",,2020/03/30 15:46:56.676+00
-122.327937,47.575962,Pick-Quick Drive In,"2990 4th Ave S, Seattle, WA 98134",(206) 207-1111,,http://pick-quick.com/,"curbside,third_party_delivery_service",,2020/06/04 14:35:07.503+00
-122.3344843,47.58736577,SliceBox Pizza,"1727 1st Ave S Seattle, WA 98134",(206) 381-3333,,http://www.sliceboxpizza.com/,"takeout,third_party_delivery_service",Closed on Sundays. ,2020/03/30 16:00:47.101+00
-122.3291475,47.544084,SODO Chicken,"6538 4th Ave S, Seattle, WA 98108",(206) 898-5862,,https://www.facebook.com/sodochicken,third_party_delivery_service,,2020/03/30 16:05:49.869+00
-122.3339372,47.58118557,SODO Poke,"2420 1st Ave S, Seattle, WA 98134",(206) 659-4330,,http://sodopoke.com/,"curbside,third_party_delivery_service",,2020/03/30 16:11:20.041+00
-122.3044563,47.67587529,Cafe Crepe and Wine Bar,2118 NE 65th St.,(206) 527-7147,,https://crepesandwine.com/,"takeout,third_party_delivery_service","We are still open for take-out!!!!
Call (206) 527-7147 or order on-line here:  https://order.shopkeep.com/wd7ro",2020/03/30 17:26:22.842+00
-122.3783367,47.66842115,Emerald City Smoothie,1545 NW Market Street ,,,https://www.emeraldcitysmoothie.com/,"takeout,third_party_delivery_service",,2020/03/30 18:03:20.242+00
-122.342608,47.65614156,Niles Peacock,4025 Stone Way N suite 104 Seattle 98103,305.610.5425.,,https://nilespeacock.com ,takeout,,2020/03/30 18:08:14.087+00
-122.3185705,47.43063871,Java Jive Thru,19245 Des Moines Memorial Dr S,(206) 856-1881,,https://www.facebook.com/JavaJiveThru/,"takeout,curbside,delivery,third_party_delivery_service","Open 7 days a week
Monday - Friday 5am - 6pm
Saturday 7am - 4pm
Sunday 8am - 2pm
Please like our Facebook page to find updates on adjustments to hours",2020/04/25 02:34:48.275+00
-122.3550558,47.68285064,Opus Co. ,"7410 Greenwood Ave N, Seattle, WA 98103",206-420-8360,,https://www.opuscorestaurant.com/,takeout,"Opus Co is open Wednesday through Sunday, 5pm-10pm and you can also order online at resy.com.",2020/03/30 18:34:50.891+00
-122.305459,47.61270926,El Costeno,"2015 E Union S, Seattle, WA 98122",(206) 458-9656,,https://www.facebook.com/elcostenoSODO/,takeout,,2020/03/30 19:04:04.460+00
-122.3279542,47.59732143,Tous le Jour - Bakery,625 5th Ave. S Seattle WA 98104 ,(206) 624-7500,,https://www.tljus.com/,takeout,Tous le Jour Bakery newly opened Feb 12 and we are keeping the door open!,2020/03/30 19:19:09.042+00
-122.375779,47.69048072,Taki’s Mad Greek,"1471 NW 85th St, Seattle, WA 98117",(206) 297-9200,,http://www.takismadgreek.com/,"takeout,delivery,third_party_delivery_service",,2020/03/30 19:33:13.124+00
-122.3124834,47.62402659,Nuflours Bakery,"518 15th Ave E Seattle, WA 98112",206.395.4623,,https://nuflours.com/,"takeout,third_party_delivery_service","Current hours:  Thursday-Sunday, 10am-1pm
Cookies, pastries, brownies, cinnamon rolls, whole cakes delivered!",2020/03/30 19:37:59.703+00
-122.3163614,47.60856945,Seoul Bowl & Bar,"722 12th Ave, Seattle, WA 98122",,,https://www.seoulbowlco.com/,"takeout,delivery",,2020/03/30 19:38:22.282+00
-122.214625,47.48130237,Sago Kitchen,"203 S 2nd St, Renton WA 98057",425-277-6909,,https://www.facebook.com/SAGO-Kitchen-105376394299988/,"takeout,third_party_delivery_service","Anything on the menu is available for togo even the baby shark!
We do:
• Curbside pickup 10% off (425-277-6909)
• Free Delivery with minimum order",2020/04/27 06:19:46.596+00
-122.3745578,47.69087346,Wild Mountain Cafe,"1408 NW 85th St, Seattle, WA 98117",(206) 297-9453,,https://www.thewildmountaincafe.com/,"takeout,curbside,delivery","Open daily 7:30-3 p.m.
Offering 30% off for Healthcare workers
Kids eat free
$12 Mimosa kit/$10 bottle wine/$2 bottle beer
",2020/03/30 19:47:38.551+00
-122.4068033,47.58038614,Ampersand Cafe,"2536 Alki Ave SW, Seattle, WA 98116",(206) 466-5254,,,"takeout,third_party_delivery_service",,2020/03/30 19:50:25.661+00
-122.3802315,47.655513,Little Chinook's,"1900 W. Nickerson St.  Seattle, WA 98119",(206) 283-4665,,https://www.anthonys.com/restaurants/detail/little-chinooks/,takeout,"To-Go Ordering now available at Little Chinook's!
Stop by and place your to-go order at Little Chinook's daily from Noon - 6:00pm!",2020/06/04 14:35:21.909+00
-122.3567483,47.51454703,Athena's ,"9833 17th Ave SW Seattle, WA 98106",206 249-7662,,https://athenasfoodtrucks.com/,takeout,,2020/03/30 19:52:28.832+00
